PUMA,TRACT,BG,hh_id
901,41029000602,D410290006023,16547
901,41029000602,D410290006023,16547
901,41029000602,D410290006023,16562
901,41029000602,D410290006023,17198
901,41029000602,D410290006023,17198
901,41029000602,D410290006023,17198
901,41029000602,D410290006023,17338
901,41029000602,D410290006023,17411
901,41029000602,D410290006023,17411
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17618
901,41029000602,D410290006023,17661
901,41029000602,D410290006023,17723
901,41029000602,D410290006023,17764
901,41029000602,D410290006023,17764
901,41029000602,D410290006023,17764
901,41029000602,D410290006023,17979
901,41029000602,D410290006023,17979
901,41029000602,D410290006023,18177
901,41029000602,D410290006023,18295
901,41029000602,D410290006023,18295
901,41029000602,D410290006023,18487
901,41029000602,D410290006023,18487
901,41029000602,D410290006023,18487
901,41029000602,D410290006023,18514
901,41029000602,D410290006023,18560
901,41029000602,D410290006023,18655
901,41029000602,D410290006023,18655
901,41029000602,D410290006023,18655
901,41029000602,D410290006023,18760
901,41029000602,D410290006023,19267
901,41029000602,D410290006023,19267
901,41029000602,D410290006023,19314
901,41029000602,D410290006023,19711
901,41029000602,D410290006023,20230
901,41029000602,D410290006023,20399
901,41029000602,D410290006023,20624
901,41029000602,D410290006023,20773
901,41029000602,D410290006023,20773
901,41029000602,D410290006023,20978
901,41029000602,D410290006023,21169
901,41029000602,D410290006023,21336
901,41029000602,D410290006023,21336
901,41029000602,D410290006023,21336
901,41029000602,D410290006023,21383
901,41029000602,D410290006023,21383
901,41029000602,D410290006023,21892
901,41029000602,D410290006023,22089
901,41029000602,D410290006023,22089
901,41029000602,D410290006023,22089
901,41029000602,D410290006023,22167
901,41029000602,D410290006023,22167
901,41029000602,D410290006023,22195
901,41029000602,D410290006023,22195
901,41029000602,D410290006023,22367
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22451
901,41029000602,D410290006023,22571
901,41029000602,D410290006023,22672
901,41029000602,D410290006023,22672
901,41029000602,D410290006023,22947
901,41029000602,D410290006023,22975
901,41029000602,D410290006023,22975
901,41029000602,D410290006023,23023
901,41029000602,D410290006023,23023
901,41029000602,D410290006023,23023
901,41029000602,D410290006023,23023
901,41029000602,D410290006023,23108
901,41029000602,D410290006023,23108
901,41029000602,D410290006023,23437
901,41029000602,D410290006023,23575
901,41029000602,D410290006023,23575
901,41029000602,D410290006023,23627
901,41029000602,D410290006023,23870
901,41029000602,D410290006023,24229
901,41029000602,D410290006023,24229
901,41029000602,D410290006023,24229
901,41029000602,D410290006023,24291
901,41029000602,D410290006023,24651
901,41029000602,D410290006023,25012
901,41029000602,D410290006023,25012
901,41029000602,D410290006023,25012
901,41029000602,D410290006023,25012
901,41029000602,D410290006023,25012
901,41029000602,D410290006023,26984
901,41029000602,D410290006023,27315
901,41029000602,D410290006023,27467
901,41029000602,D410290006023,27467
901,41029000602,D410290006023,27562
901,41029000602,D410290006023,27562
901,41029000602,D410290006023,27562
901,41029000602,D410290006023,27562
901,41029000602,D410290006023,28462
901,41029000602,D410290006023,28462
901,41029000602,D410290006023,28535
901,41029000602,D410290006023,28535
901,41029000602,D410290006023,28535
901,41029000602,D410290006023,28535
901,41029000602,D410290006023,28535
901,41029000602,D410290006023,28550
901,41029000602,D410290006023,28550
901,41029000602,D410290006023,28550
901,41029000602,D410290006023,28576
901,41029000602,D410290006023,28576
901,41029000602,D410290006023,28576
901,41029000602,D410290006023,28931
901,41029000602,D410290006023,28931
901,41029000602,D410290006023,29191
901,41029000602,D410290006023,29191
901,41029000602,D410290006023,29191
901,41029000602,D410290006023,29390
901,41029000602,D410290006023,29390
901,41029000602,D410290006023,29535
901,41029000602,D410290006023,29680
901,41029000602,D410290006023,29681
901,41029000602,D410290006023,29733
901,41029000602,D410290006023,29733
901,41029000602,D410290006023,30050
901,41029000602,D410290006023,30050
901,41029000602,D410290006023,30291
901,41029000602,D410290006023,31059
901,41029000602,D410290006023,31059
901,41029000602,D410290006023,31338
901,41029000602,D410290006023,31441
901,41029000602,D410290006023,31441
901,41029000602,D410290006023,31441
901,41029000602,D410290006023,31466
901,41029000602,D410290006023,31466
901,41029000602,D410290006023,31466
901,41029000602,D410290006023,31466
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31624
901,41029000602,D410290006023,31669
901,41029000602,D410290006023,31669
901,41029000602,D410290006023,31669
901,41029000602,D410290006023,31671
901,41029000602,D410290006023,31745
901,41029000602,D410290006023,31842
901,41029000602,D410290006023,31929
901,41029000602,D410290006023,32128
901,41029000602,D410290006023,32370
901,41029000602,D410290006023,32802
901,41029000602,D410290006023,32823
901,41029000602,D410290006023,33014
901,41029000602,D410290006023,33014
901,41029000602,D410290006023,33270
901,41029000602,D410290006023,33270
901,41029000602,D410290006023,33547
901,41029000602,D410290006023,33566
901,41029000602,D410290006023,33636
901,41029000602,D410290006023,33636
901,41029000602,D410290006023,33636
901,41029000602,D410290006023,34388
901,41029000602,D410290006023,34388
901,41029000602,D410290006023,34388
901,41029000602,D410290006023,34388
901,41029000602,D410290006023,34605
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35368
901,41029000602,D410290006023,35501
901,41029000602,D410290006023,36051
901,41029000602,D410290006023,36051
901,41029000602,D410290006023,36214
901,41029000602,D410290006023,36518
901,41029000602,D410290006023,36946
901,41029000602,D410290006023,37060
901,41029000602,D410290006023,37060
901,41029000602,D410290006023,37063
901,41029000602,D410290006023,37063
901,41029000602,D410290006023,37063
901,41029000602,D410290006023,37066
901,41029000602,D410290006023,37066
901,41029000602,D410290006023,37071
901,41029000602,D410290006023,37107
901,41029000602,D410290006023,37247
901,41029000602,D410290006023,37544
901,41029000602,D410290006023,37648
901,41029000602,D410290006023,37735
901,41029000602,D410290006023,37976
901,41029000602,D410290006023,37990
901,41029000602,D410290006023,37990
901,41029000602,D410290006023,37990
901,41029000602,D410290006023,38474
901,41029000602,D410290006023,38474
901,41029000602,D410290006023,38474
901,41029000602,D410290006023,38474
901,41029000602,D410290006023,38606
901,41029000602,D410290006023,38715
901,41029000602,D410290006023,38715
901,41029000602,D410290006023,38846
901,41029000602,D410290006023,38929
901,41029000602,D410290006023,39032
901,41029000602,D410290006023,39152
901,41029000602,D410290006023,39525
901,41029000602,D410290006023,39680
901,41029000602,D410290006023,39680
901,41029000602,D410290006023,39680
901,41029000602,D410290006023,39680
901,41029000602,D410290006023,39680
901,41029000602,D410290006023,39704
901,41029000602,D410290006023,39829
901,41029000602,D410290006023,40090
901,41029000602,D410290006023,40149
901,41029000602,D410290006023,40154
901,41029000602,D410290006023,40215
901,41029000602,D410290006023,40558
901,41029000602,D410290006023,40601
901,41029000602,D410290006023,40839
901,41029000602,D410290006023,40839
901,41029000602,D410290006023,40980
901,41029000602,D410290006023,40980
901,41029000602,D410290006023,41032
901,41029000602,D410290006023,41924
901,41029000602,D410290006023,42082
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42180
901,41029000602,D410290006023,42797
901,41029000602,D410290006023,42797
901,41029000602,D410290006023,42935
901,41029000602,D410290006023,42935
901,41029000602,D410290006023,42935
901,41029000602,D410290006023,43021
901,41029000602,D410290006023,43021
901,41029000602,D410290006023,43734
901,41029000602,D410290006023,43744
901,41029000602,D410290006023,43798
901,41029000602,D410290006023,43798
901,41029000602,D410290006023,43798
901,41029000602,D410290006023,43806
901,41029000602,D410290006023,43806
901,41029000602,D410290006023,44537
901,41029000602,D410290006023,44957
901,41029000602,D410290006023,45569
901,41029000602,D410290006023,45628
901,41029000602,D410290006023,45628
901,41029000602,D410290006023,45715
901,41029000602,D410290006023,45715
901,41029000602,D410290006023,45715
901,41029000602,D410290006023,45765
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,45792
901,41029000602,D410290006023,46132
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46281
901,41029000602,D410290006023,46635
901,41029000602,D410290006023,46664
901,41029000602,D410290006023,46664
901,41029000602,D410290006023,46664
901,41029000602,D410290006023,46748
901,41029000602,D410290006023,46748
901,41029000602,D410290006023,47076
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,47550
901,41029000602,D410290006023,48255
901,41029000602,D410290006023,48789
901,41029000602,D410290006023,48860
901,41029000602,D410290006023,48962
901,41029000602,D410290006023,48962
901,41029000602,D410290006023,48962
901,41029000602,D410290006023,49104
901,41029000602,D410290006023,49104
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49105
901,41029000602,D410290006023,49250
901,41029000602,D410290006023,49380
901,41029000602,D410290006023,49387
901,41029000602,D410290006023,49493
901,41029000602,D410290006023,49742
901,41029000602,D410290006023,49742
901,41029000602,D410290006023,49844
901,41029000602,D410290006023,50612
901,41029000602,D410290006023,50612
901,41029000602,D410290006023,50612
901,41029000602,D410290006023,50731
901,41029000602,D410290006023,50731
901,41029000602,D410290006023,50949
901,41029000602,D410290006023,50949
901,41029000602,D410290006023,51018
901,41029000602,D410290006023,51064
901,41029000602,D410290006023,51064
901,41029000602,D410290006023,51064
901,41029000602,D410290006023,51064
901,41029000602,D410290006023,51064
901,41029000602,D410290006023,51086
901,41029000602,D410290006023,51466
901,41029000602,D410290006023,51535
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,51905
901,41029000602,D410290006023,52220
901,41029000602,D410290006023,52230
901,41029000602,D410290006023,52388
901,41029000602,D410290006023,52599
901,41029000602,D410290006023,52991
901,41029000602,D410290006023,52991
901,41029000602,D410290006023,52991
901,41029000602,D410290006023,52991
901,41029000602,D410290006023,53577
901,41029000602,D410290006023,53792
901,41029000602,D410290006023,53792
901,41029000602,D410290006023,54267
901,41029000602,D410290006023,54367
901,41029000602,D410290006023,54367
901,41029000602,D410290006023,54627
901,41029000602,D410290006023,54694
901,41029000602,D410290006023,54694
901,41029000602,D410290006023,55009
901,41029000602,D410290006023,55009
901,41029000602,D410290006023,55024
901,41029000602,D410290006023,55024
901,41029000602,D410290006023,55024
901,41029000602,D410290006023,55039
901,41029000602,D410290006023,55039
901,41029000602,D410290006023,55039
901,41029000602,D410290006023,55178
901,41029000602,D410290006023,55178
901,41029000602,D410290006023,55178
901,41029000602,D410290006023,55293
901,41029000602,D410290006023,55293
901,41029000602,D410290006023,55293
901,41029000602,D410290006023,55293
901,41029000602,D410290006023,55293
901,41029000602,D410290006023,55309
901,41029000602,D410290006023,55309
901,41029000602,D410290006023,55677
901,41029000602,D410290006023,55714
901,41029000602,D410290006023,55889
901,41029000602,D410290006023,55988
901,41029000602,D410290006023,56333
901,41029000602,D410290006023,56431
901,41029000602,D410290006023,56431
901,41029000602,D410290006023,56431
901,41029000602,D410290006023,56431
901,41029000602,D410290006023,56490
901,41029000602,D410290006023,56490
901,41029000602,D410290006023,56490
901,41029000602,D410290006023,56490
901,41029000602,D410290006023,56490
901,41029000602,D410290006023,56840
901,41029000602,D410290006023,57122
901,41029000602,D410290006023,57122
901,41029000602,D410290006023,57122
901,41029000602,D410290006023,57287
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57294
901,41029000602,D410290006023,57510
901,41029000602,D410290006023,57510
901,41029000602,D410290006023,57901
901,41029000602,D410290006023,57926
901,41029000602,D410290006023,57944
901,41029000602,D410290006023,58003
901,41029000602,D410290006023,58299
901,41029000602,D410290006023,58437
901,41029000602,D410290006023,58437
901,41029000602,D410290006023,58437
901,41029000602,D410290006023,58631
901,41029000602,D410290006023,58631
901,41029000602,D410290006023,58654
901,41029000602,D410290006023,58657
901,41029000602,D410290006023,58657
901,41029000602,D410290006023,58657
901,41029000602,D410290006023,58763
901,41029000602,D410290006023,58765
901,41029000602,D410290006023,59133
901,41029000602,D410290006023,59153
901,41029000602,D410290006023,59153
901,41029000602,D410290006023,59153
901,41029000602,D410290006023,59183
901,41029000602,D410290006023,59202
901,41029000602,D410290006023,59202
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59556
901,41029000602,D410290006023,59799
901,41029000602,D410290006023,59799
901,41029000602,D410290006023,59799
901,41029000602,D410290006023,59913
901,41029000602,D410290006023,59923
901,41029000602,D410290006023,59923
901,41029000602,D410290006023,59988
901,41029000602,D410290006023,59988
901,41029000602,D410290006023,59988
901,41029000602,D410290006023,59988
901,41029000602,D410290006023,59988
901,41029000602,D410290006023,60083
901,41029000602,D410290006023,60083
901,41029000602,D410290006023,60199
901,41029000602,D410290006023,60205
901,41029000602,D410290006023,60269
901,41029000602,D410290006023,60269
901,41029000602,D410290006023,60269
901,41029000602,D410290006023,60403
901,41029000602,D410290006023,60403
901,41029000602,D410290006023,60403
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60454
901,41029000602,D410290006023,60693
901,41029000602,D410290006023,60715
901,41029000602,D410290006023,60715
901,41029000602,D410290006023,61099
901,41029000602,D410290006023,61099
901,41029000602,D410290006023,61884
901,41029000602,D410290006023,61884
901,41029000602,D410290006023,61904
901,41029000602,D410290006023,61907
901,41029000602,D410290006023,61907
901,41029000602,D410290006023,61907
901,41029000602,D410290006023,61936
901,41029000602,D410290006023,61936
901,41029000602,D410290006023,61936
901,41029000602,D410290006023,61936
901,41029000602,D410290006023,61941
901,41029000602,D410290006023,61941
901,41029000602,D410290006023,61941
901,41029000602,D410290006023,61941
901,41029000602,D410290006023,62305
901,41029000602,D410290006023,62556
901,41029000602,D410290006023,62556
901,41029000602,D410290006023,62744
901,41029000602,D410290006023,62744
901,41029000602,D410290006023,62744
901,41029000602,D410290006023,62849
901,41029000602,D410290006023,63120
901,41029000602,D410290006023,63120
901,41029000602,D410290006023,63120
901,41029000602,D410290006023,63120
901,41029000602,D410290006023,63137
901,41029000602,D410290006023,63137
901,41029000602,D410290006023,63265
901,41029000602,D410290006023,63322
901,41029000602,D410290006023,63322
901,41029000602,D410290006023,63426
901,41029000602,D410290006023,63426
901,41029000602,D410290006023,63827
901,41029000602,D410290006023,63885
901,41029000602,D410290006023,63885
901,41029000602,D410290006023,63885
901,41029000602,D410290006023,63885
901,41029000602,D410290006023,63885
901,41029000602,D410290006023,63951
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,63955
901,41029000602,D410290006023,64243
901,41029000602,D410290006023,64243
901,41029000602,D410290006023,64243
901,41029000602,D410290006023,64591
901,41029000602,D410290006023,64591
901,41029000602,D410290006023,64591
901,41029000602,D410290006023,64591
901,41029000602,D410290006023,64591
901,41029000602,D410290006023,64604
901,41029000602,D410290006023,64604
901,41029000602,D410290006023,64753
901,41029000602,D410290006023,64838
901,41029000602,D410290006023,64942
901,41029000602,D410290006023,64942
901,41029000602,D410290006023,64997
901,41029000602,D410290006023,66155
901,41029000602,D410290006023,66155
901,41029000602,D410290006023,66411
901,41029000602,D410290006023,66411
901,41029000602,D410290006023,66411
901,41029000602,D410290006023,66411
901,41029000602,D410290006023,66438
901,41029000602,D410290006023,66438
901,41029000602,D410290006023,66438
901,41029000602,D410290006023,66438
901,41029000602,D410290006023,66976
901,41029000602,D410290006023,66976
901,41029000602,D410290006023,66976
901,41029000602,D410290006023,67199
901,41029000602,D410290006023,67261
901,41029000602,D410290006023,67261
901,41029000602,D410290006023,67285
901,41029000602,D410290006023,67289
901,41029000602,D410290006023,67514
901,41029000602,D410290006023,67514
901,41029000602,D410290006023,67717
901,41029000602,D410290006023,67717
901,41029000602,D410290006023,67830
901,41029000602,D410290006023,67830
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,67983
901,41029000602,D410290006023,68513
901,41029000602,D410290006023,68513
901,41029000602,D410290006023,68843
901,41029000602,D410290006023,68998
901,41029000602,D410290006023,68998
901,41029000602,D410290006023,69021
901,41029000602,D410290006023,69021
901,41029000602,D410290006023,69021
901,41029000602,D410290006023,69021
901,41029000602,D410290006023,69021
901,41029000602,D410290006023,69230
901,41029000602,D410290006023,69723
901,41029000602,D410290006023,69723
901,41029000602,D410290006023,69723
901,41029000602,D410290006023,70164
901,41029000602,D410290006023,70177
901,41029000602,D410290006023,70219
901,41029000602,D410290006023,70219
901,41029000602,D410290006023,70219
901,41029000602,D410290006023,70317
901,41029000602,D410290006023,70381
901,41029000602,D410290006023,70568
901,41029000602,D410290006023,70674
901,41029000602,D410290006023,70674
901,41029000602,D410290006023,70706
901,41029000602,D410290006023,70706
901,41029000602,D410290006023,70706
901,41029000602,D410290006023,71128
901,41029000602,D410290006023,71165
901,41029000602,D410290006023,71419
901,41029000602,D410290006023,71419
901,41029000602,D410290006023,71728
901,41029000602,D410290006023,71879
901,41029000602,D410290006023,72045
901,41029000602,D410290006023,72065
901,41029000602,D410290006023,72065
901,41029000602,D410290006023,72065
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72286
901,41029000602,D410290006023,72389
901,41029000602,D410290006023,72389
901,41029000602,D410290006023,72409
901,41029000602,D410290006023,72409
901,41029000602,D410290006023,72469
901,41029000602,D410290006023,72501
901,41029000602,D410290006023,72501
901,41029000602,D410290006023,72570
901,41029000602,D410290006023,72570
901,41029000602,D410290006023,72712
901,41029000602,D410290006023,72712
901,41029000602,D410290006023,73303
901,41029000602,D410290006023,73303
901,41029000602,D410290006023,73935
901,41029000602,D410290006023,73935
901,41029000602,D410290006023,73935
901,41029000602,D410290006023,73935
901,41029000602,D410290006023,74382
901,41029000602,D410290006023,74384
901,41029000602,D410290006023,74384
901,41029000602,D410290006023,74384
901,41029000602,D410290006023,74506
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,74696
901,41029000602,D410290006023,75004
901,41029000602,D410290006023,75004
901,41029000602,D410290006023,75202
901,41029000602,D410290006023,75202
901,41029000602,D410290006023,75207
901,41029000602,D410290006023,75225
901,41029000602,D410290006023,75225
901,41029000602,D410290006023,75225
901,41029000602,D410290006023,75333
901,41029000602,D410290006023,75333
901,41029000602,D410290006023,75341
901,41029000602,D410290006023,75636
901,41029000602,D410290006023,75636
901,41029000602,D410290006023,75636
901,41029000602,D410290006023,75744
901,41029000602,D410290006023,75744
901,41029000602,D410290006023,76187
901,41029000602,D410290006023,76187
901,41029000602,D410290006023,76187
901,41029000602,D410290006023,76323
901,41029000602,D410290006023,76323
901,41029000602,D410290006023,76572
901,41029000602,D410290006023,76575
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,76745
901,41029000602,D410290006023,77083
901,41029000602,D410290006023,77083
901,41029000602,D410290006023,77083
901,41029000602,D410290006023,77212
901,41029000602,D410290006023,77256
901,41029000602,D410290006023,77256
901,41029000602,D410290006023,77256
901,41029000602,D410290006023,77277
901,41029000602,D410290006023,77660
901,41029000602,D410290006023,77927
901,41029000602,D410290006023,77927
901,41029000602,D410290006023,77927
901,41029000602,D410290006023,78110
901,41029000602,D410290006023,78505
901,41029000602,D410290006023,78722
901,41029000602,D410290006023,78722
901,41029000602,D410290006023,78722
901,41029000602,D410290006023,78722
901,41029000602,D410290006023,78722
901,41029000602,D410290006023,78737
901,41029000602,D410290006023,78737
901,41029000602,D410290006023,78737
901,41029000602,D410290006023,79158
901,41029000602,D410290006023,79158
901,41029000602,D410290006023,79158
901,41029000602,D410290006023,79158
901,41029000602,D410290006023,79159
901,41029000602,D410290006023,79159
901,41029000602,D410290006023,79159
901,41029000602,D410290006023,79395
901,41029000602,D410290006023,79395
901,41029000602,D410290006023,79395
901,41029000602,D410290006023,79395
901,41029000602,D410290006023,79450
901,41029000602,D410290006023,79698
901,41029000602,D410290006023,79698
901,41029000602,D410290006023,79770
901,41029000602,D410290006023,79770
901,41029000602,D410290006023,79770
901,41029000602,D410290006023,79770
901,41029000602,D410290006023,79866
901,41029000602,D410290006023,79971
901,41029000602,D410290006023,79971
901,41029000602,D410290006023,79971
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80254
901,41029000602,D410290006023,80294
901,41029000602,D410290006023,80294
901,41029000602,D410290006023,80294
901,41029000602,D410290006023,80294
901,41029000602,D410290006023,80450
901,41029000700,D410290007001,88
901,41029000700,D410290007001,209
901,41029000700,D410290007001,217
901,41029000700,D410290007001,244
901,41029000700,D410290007001,475
901,41029000700,D410290007001,475
901,41029000700,D410290007001,475
901,41029000700,D410290007001,500
901,41029000700,D410290007001,500
901,41029000700,D410290007001,500
901,41029000700,D410290007001,500
901,41029000700,D410290007001,500
901,41029000700,D410290007001,718
901,41029000700,D410290007001,803
901,41029000700,D410290007001,803
901,41029000700,D410290007001,803
901,41029000700,D410290007001,803
901,41029000700,D410290007001,803
901,41029000700,D410290007001,1450
901,41029000700,D410290007001,1483
901,41029000700,D410290007001,2371
901,41029000700,D410290007001,3665
901,41029000700,D410290007001,4440
901,41029000700,D410290007001,4905
901,41029000700,D410290007001,5453
901,41029000700,D410290007001,5519
901,41029000700,D410290007001,5519
901,41029000700,D410290007001,5519
901,41029000700,D410290007001,5519
901,41029000700,D410290007001,5519
901,41029000700,D410290007001,6343
901,41029000700,D410290007001,6343
901,41029000700,D410290007001,6421
901,41029000700,D410290007001,6553
901,41029000700,D410290007001,6676
901,41029000700,D410290007001,6677
901,41029000700,D410290007001,6685
901,41029000700,D410290007001,6973
901,41029000700,D410290007001,6973
901,41029000700,D410290007001,6973
901,41029000700,D410290007001,6973
901,41029000700,D410290007001,7006
901,41029000700,D410290007001,7006
901,41029000700,D410290007001,7006
901,41029000700,D410290007001,7012
901,41029000700,D410290007001,7022
901,41029000700,D410290007001,7042
901,41029000700,D410290007001,7400
901,41029000700,D410290007001,7621
901,41029000700,D410290007001,7733
901,41029000700,D410290007001,7816
901,41029000700,D410290007001,7835
901,41029000700,D410290007001,7835
901,41029000700,D410290007001,7865
901,41029000700,D410290007001,8319
901,41029000700,D410290007001,8369
901,41029000700,D410290007001,8409
901,41029000700,D410290007001,8423
901,41029000700,D410290007001,8451
901,41029000700,D410290007001,8507
901,41029000700,D410290007001,8601
901,41029000700,D410290007001,8605
901,41029000700,D410290007001,8605
901,41029000700,D410290007001,8669
901,41029000700,D410290007001,8865
901,41029000700,D410290007001,8865
901,41029000700,D410290007001,8865
901,41029000700,D410290007001,8901
901,41029000700,D410290007001,9036
901,41029000700,D410290007001,9404
901,41029000700,D410290007001,9414
901,41029000700,D410290007001,9452
901,41029000700,D410290007001,9606
901,41029000700,D410290007001,10026
901,41029000700,D410290007001,10703
901,41029000700,D410290007001,10703
901,41029000700,D410290007001,10703
901,41029000700,D410290007001,10703
901,41029000700,D410290007001,10703
901,41029000700,D410290007001,10742
901,41029000700,D410290007001,10775
901,41029000700,D410290007001,10818
901,41029000700,D410290007001,10818
901,41029000700,D410290007001,10818
901,41029000700,D410290007001,10823
901,41029000700,D410290007001,10965
901,41029000700,D410290007001,11932
901,41029000700,D410290007001,11932
901,41029000700,D410290007001,11932
901,41029000700,D410290007001,11939
901,41029000700,D410290007001,11972
901,41029000700,D410290007001,12048
901,41029000700,D410290007001,12277
901,41029000700,D410290007001,12554
901,41029000700,D410290007001,12554
901,41029000700,D410290007001,12674
901,41029000700,D410290007001,12674
901,41029000700,D410290007001,12674
901,41029000700,D410290007001,12760
901,41029000700,D410290007001,12810
901,41029000700,D410290007001,13174
901,41029000700,D410290007001,13392
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13774
901,41029000700,D410290007001,13891
901,41029000700,D410290007001,14914
901,41029000700,D410290007001,14974
901,41029000700,D410290007001,14997
901,41029000700,D410290007001,14997
901,41029000700,D410290007001,15016
901,41029000700,D410290007001,15247
901,41029000700,D410290007001,15328
901,41029000700,D410290007001,15328
901,41029000700,D410290007001,15328
901,41029000700,D410290007001,15328
901,41029000700,D410290007001,15640
901,41029000700,D410290007001,15666
901,41029000700,D410290007001,15790
901,41029000700,D410290007001,16072
901,41029000700,D410290007001,16145
901,41029000700,D410290007001,16145
901,41029000700,D410290007001,16145
901,41029000700,D410290007001,16150
